location,Grigy,Grigy,Grigy,Grigy,Grigy,Grigy
lat,49.00000,49.00000,49.00000,49.00000,49.00000,49.00000
lon,6.25000,6.25000,6.25000,6.25000,6.25000,6.25000
asl,234.408,234.408,234.408,234.408,234.408,234.408
variable,Temperature,Wind Speed,Wind Direction,Cloud Cover Total,Direct Shortwave Radiation,Diffuse Shortwave Radiation
unit,°C,km/h,°,%,W/m²,W/m²
level,2 m elevation corrected,10 m,10 m,sfc,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Grigy Temperature [2 m elevation corrected],Grigy Wind Speed [10 m],Grigy Wind Direction [10 m],Grigy Cloud Cover Total,Grigy Direct Shortwave Radiation,Grigy Diffuse Shortwave Radiation
20221220T0600,9.751655,19.523155,185.29008,94.0,0.0,0.0
20221220T0700,9.671655,21.542923,189.61974,98.0,0.0,0.0
20221220T0800,9.821654,23.313995,193.3925,98.0,0.0,0.0
20221220T0900,9.701654,22.89611,196.44038,91.0,0.0,0.0
20221220T1000,10.061655,22.35481,194.93143,100.0,0.0,2.0
20221220T1100,10.581655,22.55106,196.69925,99.0,2.0,24.0
20221220T1200,11.281654,18.792551,200.17065,83.0,0.0,40.0
20221220T1300,11.921655,18.25026,194.85861,18.0,3.0,53.0
20221220T1400,12.451654,20.345573,193.29857,31.0,10.0,45.0
20221220T1500,13.231655,20.176065,195.52411,70.0,41.0,88.0
20221220T1600,13.041655,21.096123,205.25316,62.0,38.0,80.0
20221220T1700,12.6216545,16.055353,199.65382,93.0,2.0,35.0
20221220T1800,12.151654,17.106628,188.47115,92.0,0.0,5.0
20221220T1900,12.101655,19.296133,194.03624,96.0,0.0,0.0
20221220T2000,11.911654,21.41319,196.60698,100.0,0.0,0.0
20221220T2100,11.541655,23.683512,199.53665,100.0,0.0,0.0
20221220T2200,11.351655,24.20314,202.75098,100.0,0.0,0.0
20221220T2300,11.291655,23.990698,205.79602,100.0,0.0,0.0
20221221T0000,11.441655,18.079027,215.27243,98.0,0.0,0.0
20221221T0100,11.391655,15.315873,209.57784,100.0,0.0,0.0
20221221T0200,11.301655,17.595861,210.76273,100.0,0.0,0.0
20221221T0300,11.271655,19.878391,215.41705,100.0,0.0,0.0
20221221T0400,11.161654,20.421871,220.71085,100.0,0.0,0.0
20221221T0500,11.091655,19.95972,219.14398,100.0,0.0,0.0
20221221T0600,11.141655,18.472595,213.07068,100.0,0.0,0.0
20221221T0700,11.141655,17.727943,209.16762,100.0,0.0,0.0
20221221T0800,11.061655,18.043148,208.61046,100.0,0.0,0.0
20221221T0900,10.971655,18.278645,212.125,100.0,0.0,0.0
20221221T1000,10.741654,17.81909,225.0,100.0,0.0,2.0
20221221T1100,10.701654,17.873556,235.66978,100.0,0.0,15.0
20221221T1200,11.031654,14.693999,239.03625,35.0,0.0,34.0
20221221T1300,11.051655,15.021105,224.02899,50.0,2.0,43.0
20221221T1400,11.3716545,14.529915,221.98721,57.0,2.0,76.0
20221221T1500,11.341655,16.055355,227.72632,38.0,10.0,69.0
20221221T1600,11.241654,16.055355,227.72632,43.0,1.0,49.0
20221221T1700,10.851655,15.546833,222.18445,45.0,0.0,23.0
20221221T1800,10.631655,15.0038395,210.25644,93.0,0.0,4.0
20221221T1900,10.461655,16.055353,199.65382,90.0,0.0,0.0
20221221T2000,10.231655,17.76081,197.70042,84.0,0.0,0.0
20221221T2100,10.421655,21.313093,195.67952,88.0,0.0,0.0
20221221T2200,10.461655,24.379204,196.29405,93.0,0.0,0.0
20221221T2300,10.851655,25.809765,202.98872,97.0,0.0,0.0
20221222T0000,11.111654,25.41763,217.51912,96.0,0.0,0.0
20221222T0100,11.101655,23.838959,218.25443,99.0,0.0,0.0
20221222T0200,11.201654,26.712873,217.33319,73.0,0.0,0.0
20221222T0300,11.151654,28.673721,218.88449,51.0,0.0,0.0
20221222T0400,11.181655,29.914679,219.629,99.0,0.0,0.0
20221222T0500,11.251655,32.17522,220.46222,100.0,0.0,0.0
20221222T0600,11.441655,33.857227,224.56921,99.0,0.0,0.0
20221222T0700,11.571654,35.261627,229.96974,91.0,0.0,0.0
20221222T0800,11.061655,35.04596,236.30994,47.0,0.0,0.0
20221222T0900,10.781654,34.04808,236.64598,99.0,0.0,0.0
20221222T1000,10.791655,35.770668,241.11342,99.0,0.0,2.0
20221222T1100,10.601655,34.83639,251.93953,99.0,3.0,13.0
20221222T1200,10.671655,27.66384,251.80084,96.0,0.0,28.0
20221222T1300,11.001655,24.40046,248.35556,96.0,26.0,60.0
20221222T1400,11.161654,24.344624,246.46765,100.0,29.0,76.0
20221222T1500,10.591655,19.881649,238.32454,74.0,19.0,32.0
20221222T1600,10.551655,20.304129,232.92693,99.0,0.0,11.0
20221222T1700,10.921655,23.47741,234.3602,97.0,8.0,20.0
20221222T1800,10.731655,22.691423,228.21548,100.0,0.0,5.0
20221222T1900,10.501655,20.466246,219.28941,100.0,0.0,0.0
20221222T2000,10.261655,20.969807,214.50851,99.0,0.0,0.0
20221222T2100,10.581655,23.664352,213.20657,99.0,0.0,0.0
20221222T2200,10.601655,20.833395,198.12186,100.0,0.0,0.0
20221222T2300,10.3716545,24.535524,194.44403,100.0,0.0,0.0
20221223T0000,10.741654,19.878391,215.41705,98.0,0.0,0.0
20221223T0100,12.241654,25.683926,264.36932,88.0,0.0,0.0
20221223T0200,12.611654,25.922499,269.20428,92.0,0.0,0.0
20221223T0300,12.471655,22.007162,266.2483,87.0,0.0,0.0
20221223T0400,11.881655,17.581125,259.38034,87.0,0.0,0.0
20221223T0500,11.631655,14.494192,255.61862,74.0,0.0,0.0
20221223T0600,11.451654,12.245293,245.69547,84.0,0.0,0.0
20221223T0700,11.281654,11.923557,241.11342,87.0,0.0,0.0
20221223T0800,11.211655,11.792404,238.73627,100.0,0.0,0.0
20221223T0900,10.971655,9.885262,236.88866,100.0,0.0,0.0
20221223T1000,10.841655,11.246759,219.80557,100.0,0.0,1.0
20221223T1100,11.021655,13.513193,221.7603,100.0,0.0,12.0
20221223T1200,11.771655,20.150354,221.37852,100.0,0.0,14.0
20221223T1300,12.771655,23.419376,225.0,100.0,0.0,21.0
20221223T1400,13.411654,26.14403,231.70984,100.0,0.0,24.0
20221223T1500,13.561655,26.260265,236.74564,100.0,0.0,18.0
20221223T1600,13.431655,27.598173,239.42078,100.0,0.0,9.0
20221223T1700,13.381655,33.16692,242.8787,100.0,0.0,8.0
20221223T1800,13.491654,34.17157,253.47421,66.0,0.0,2.0
20221223T1900,13.391655,29.947151,260.31122,69.0,0.0,0.0
20221223T2000,12.911654,26.552288,257.4712,96.0,0.0,0.0
20221223T2100,12.641655,26.208395,254.0546,95.0,0.0,0.0
20221223T2200,12.181655,26.867676,252.0506,85.0,0.0,0.0
20221223T2300,11.961655,26.867676,252.0506,80.0,0.0,0.0
20221224T0000,11.781654,22.81957,263.65982,54.0,0.0,0.0
20221224T0100,11.561655,19.245697,262.4762,30.0,0.0,0.0
20221224T0200,11.151654,18.0,253.7398,51.0,0.0,0.0
20221224T0300,10.8716545,17.072504,245.05609,67.0,0.0,0.0
20221224T0400,10.681655,16.87398,236.30994,35.0,0.0,0.0
20221224T0500,10.721655,20.140705,241.14435,60.0,0.0,0.0
20221224T0600,10.671655,21.2522,243.869,92.0,0.0,0.0
20221224T0700,10.671655,19.486609,244.85522,100.0,0.0,0.0
20221224T0800,10.461655,18.359999,241.92752,100.0,0.0,0.0
20221224T0900,10.321654,18.847641,241.47688,100.0,0.0,0.0
20221224T1000,10.111654,17.414474,240.25513,92.0,0.0,3.0
20221224T1100,10.241654,19.33639,241.04901,69.0,0.0,26.0
20221224T1200,10.691655,17.477621,237.61932,94.0,0.0,55.0
20221224T1300,11.061655,16.075521,235.95407,81.0,46.0,82.0
20221224T1400,11.191655,14.689588,233.97263,99.0,28.0,105.0
20221224T1500,11.431655,13.896187,233.42697,97.0,68.0,74.0
20221224T1600,11.251655,13.044722,230.59933,97.0,40.0,65.0
20221224T1700,10.8716545,12.096214,233.47115,97.0,29.0,34.0
20221224T1800,9.811655,10.44,223.60281,100.0,3.0,6.0
20221224T1900,9.531654,10.383987,213.69006,99.0,0.0,0.0
20221224T2000,9.731655,11.113451,204.90477,97.0,0.0,0.0
20221224T2100,9.631655,11.631956,201.8014,98.0,0.0,0.0
20221224T2200,9.491654,11.043261,199.0256,97.0,0.0,0.0
20221224T2300,9.471655,10.829959,195.42216,99.0,0.0,0.0
20221225T0000,9.391655,9.114471,189.09027,99.0,0.0,0.0
20221225T0100,9.411654,10.538843,187.85332,100.0,0.0,0.0
20221225T0200,8.761655,10.805999,178.09085,91.0,0.0,0.0
20221225T0300,9.261655,9.605998,167.00539,85.0,0.0,0.0
20221225T0400,9.791655,8.854829,153.43495,96.0,0.0,0.0
20221225T0500,10.251655,9.83268,156.2505,83.0,0.0,0.0
20221225T0600,10.251655,10.390226,165.96376,52.0,0.0,0.0
20221225T0700,9.861654,10.594036,170.21759,56.0,0.0,0.0
20221225T0800,9.571654,9.826088,188.42697,43.0,0.0,0.0
20221225T0900,9.421655,9.746631,175.76361,42.0,0.0,0.0
20221225T1000,9.251655,11.720751,169.38034,34.0,1.0,3.0
20221225T1100,9.651654,14.05845,166.67548,12.0,26.0,31.0
20221225T1200,11.361654,15.39184,190.7843,27.300001,73.0,54.0
20221225T1300,12.301655,15.39184,190.7843,27.900002,63.0,106.0
20221225T1400,12.571654,17.902534,195.15407,39.0,37.0,80.0
20221225T1500,13.021655,18.86139,203.62938,66.0,67.0,75.0
20221225T1600,12.781654,18.455048,200.55605,73.0,61.0,62.0
20221225T1700,12.481655,18.692286,195.64224,26.7,42.0,36.0
20221225T1800,12.181655,19.721298,201.41296,55.0,4.0,7.0
20221225T1900,11.821654,19.652176,208.44293,34.0,0.0,0.0
20221225T2000,11.691655,17.10284,210.34326,82.0,0.0,0.0
20221225T2100,12.091655,17.238699,208.70595,79.0,0.0,0.0
20221225T2200,12.441655,18.39878,210.57922,83.0,0.0,0.0
20221225T2300,12.321654,18.374111,214.62416,66.0,0.0,0.0
20221226T0000,11.831655,18.947083,231.17018,65.0,0.0,0.0
20221226T0100,12.071654,20.390114,222.1376,54.0,0.0,0.0
20221226T0200,12.051655,21.437386,220.91438,83.0,0.0,0.0
20221226T0300,12.211655,21.915691,222.337,98.0,0.0,0.0
20221226T0400,12.111654,21.67487,221.63354,89.0,0.0,0.0
20221226T0500,12.251655,21.892027,225.0,99.0,0.0,0.0
20221226T0600,11.981655,21.407139,227.72632,99.0,0.0,0.0
20221226T0700,11.711655,19.602652,225.74406,92.0,0.0,0.0
20221226T0800,11.491654,20.620804,224.2927,99.0,0.0,0.0
20221226T0900,11.011655,21.710716,229.70786,100.0,0.0,0.0
20221226T1000,10.741654,22.392464,233.49857,97.0,0.0,1.0
20221226T1100,10.691655,22.768396,235.30484,82.0,0.0,20.0
20221226T1200,11.141655,21.470612,235.24408,43.0,5.0,62.0
20221226T1300,11.311655,24.774696,234.46233,96.0,39.0,97.0
20221226T1400,10.991654,25.49908,239.45242,100.0,16.0,81.0
20221226T1500,10.731655,24.86868,247.89056,99.0,42.0,93.0
20221226T1600,10.321654,21.9718,251.86191,93.0,1.0,61.0
20221226T1700,10.221655,20.326454,247.0679,97.0,2.0,38.0
20221226T1800,9.181655,22.206486,253.03384,84.0,1.0,6.0
20221226T1900,8.431655,22.881956,257.27563,95.0,0.0,0.0
20221226T2000,7.741655,22.68,270.0,97.0,0.0,0.0
20221226T2100,7.011655,22.61419,283.81503,70.0,0.0,0.0
20221226T2200,6.241655,20.345573,283.29858,75.0,0.0,0.0
20221226T2300,5.471655,17.414476,277.125,73.0,0.0,0.0
20221227T0000,4.511655,11.792404,257.66092,17.0,0.0,0.0
20221227T0100,4.0016546,12.387348,234.46233,9.0,0.0,0.0
20221227T0200,3.8616548,13.493999,226.08093,52.0,0.0,0.0
20221227T0300,3.5516548,14.264361,222.95459,71.0,0.0,0.0
20221227T0400,3.3016548,14.773164,226.97495,55.0,0.0,0.0
20221227T0500,2.7916546,14.84318,230.90614,38.0,0.0,0.0
20221227T0600,2.2616546,13.779114,236.72511,55.0,0.0,0.0
20221227T0700,1.9716548,12.7279215,241.26021,35.0,0.0,0.0
20221227T0800,1.8316548,10.805998,240.01837,27.300001,0.0,0.0
20221227T0900,1.3516548,9.19939,239.42078,26.7,0.0,0.0
20221227T1000,1.4316548,8.435069,230.19443,28.800001,1.0,3.0
20221227T1100,2.4116547,9.957108,220.60129,29.1,20.0,42.0
20221227T1200,4.091655,11.681987,213.69006,74.0,53.0,90.0
20221227T1300,5.5816545,13.392774,216.25385,94.0,98.0,106.0
20221227T1400,6.1516547,14.003028,223.95837,99.0,68.0,129.0
20221227T1500,6.7116547,11.720751,222.51045,97.0,48.0,125.0
20221227T1600,6.8516545,10.00256,210.25644,80.0,32.0,90.0
20221227T1700,6.6616545,8.766573,199.17902,52.0,8.0,53.0
20221227T1800,5.3916545,8.825508,191.7683,17.0,2.0,7.0
20221227T1900,4.341655,10.8955765,187.59465,15.0,0.0,0.0
20221227T2000,3.4616547,13.039754,186.3402,18.0,0.0,0.0
20221227T2100,3.3116548,14.685176,191.30994,29.0,0.0,0.0
20221227T2200,3.1916547,14.934577,195.37625,26.0,0.0,0.0
20221227T2300,3.1416547,16.071491,195.5928,47.0,0.0,0.0
20221228T0000,4.3516545,17.193533,199.57312,50.0,0.0,0.0
20221228T0100,5.051655,18.388212,203.0513,69.0,0.0,0.0
20221228T0200,5.6316547,19.33639,204.17911,94.0,0.0,0.0
20221228T0300,6.1316547,20.447239,206.11392,86.0,0.0,0.0
20221228T0400,6.1316547,21.09305,207.43973,44.0,0.0,0.0
20221228T0500,6.241655,21.566973,213.4248,69.0,0.0,0.0
20221228T0600,6.701655,21.252197,218.81139,83.0,0.0,0.0
20221228T0700,7.091655,21.313093,217.45058,95.0,0.0,0.0
20221228T0800,7.491655,21.470612,214.75592,97.0,0.0,0.0
20221228T0900,7.571655,21.485697,211.29303,83.0,0.0,0.0
20221228T1000,7.6916547,21.434364,209.14807,98.0,0.0,3.0
20221228T1100,7.8616548,22.238562,209.05461,96.0,6.0,30.0
20221228T1200,7.991655,18.514643,206.56505,65.0,9.0,52.0
20221228T1300,8.381655,19.930477,200.07153,75.0,0.0,80.0
20221228T1400,8.741654,19.386591,195.0685,70.0,10.0,108.0
20221228T1500,9.101655,23.4,202.61987,34.0,42.0,99.0
20221228T1600,9.6216545,24.826954,209.53879,40.0,57.0,68.0
20221228T1700,9.6216545,23.333443,218.10757,80.0,15.0,34.0
20221228T1800,9.6216545,22.682856,215.96053,70.0,1.0,4.0
20221228T1900,9.8716545,24.472057,206.18811,60.0,0.0,0.0
20221228T2000,9.8716545,25.952478,203.7204,68.0,0.0,0.0
20221228T2100,10.111654,26.576681,208.30077,91.0,0.0,0.0
20221228T2200,10.501655,27.475807,211.6075,99.0,0.0,0.0
20221228T2300,10.481655,28.772987,211.70143,100.0,0.0,0.0
20221229T0000,10.691655,30.599998,216.8699,99.0,0.0,0.0
20221229T0100,11.031654,30.472675,218.76553,99.0,0.0,0.0
20221229T0200,11.351655,31.712708,219.47246,100.0,0.0,0.0
20221229T0300,11.311655,32.688713,216.4913,96.0,0.0,0.0
20221229T0400,11.301655,32.47591,215.98068,34.0,0.0,0.0
20221229T0500,11.281654,32.26572,215.46336,63.0,0.0,0.0
20221229T0600,11.041655,31.559086,212.42107,99.0,0.0,0.0
20221229T0700,10.861654,31.487139,210.96376,98.0,0.0,0.0
20221229T0800,11.021655,33.151287,214.38034,92.0,0.0,0.0
20221229T0900,11.001655,33.233284,219.7261,89.0,0.0,0.0
20221229T1000,11.081655,32.33794,223.6468,87.0,0.0,1.0
20221229T1100,10.941655,32.17522,229.53778,82.0,4.0,23.0
20221229T1200,10.841655,25.305208,230.19443,28.0,60.0,58.0
20221229T1300,10.771655,27.333935,229.80795,58.0,31.0,87.0
20221229T1400,10.301655,26.712873,232.66681,90.0,27.0,96.0
20221229T1500,10.631655,25.864943,235.20398,97.0,49.0,104.0
20221229T1600,10.611654,26.302181,239.57422,77.0,83.0,62.0
20221229T1700,10.151654,22.553936,241.38954,93.0,37.0,32.0
20221229T1800,9.411654,19.881649,238.32454,100.0,4.0,8.0
20221229T1900,9.041655,18.079027,234.72757,99.0,0.0,0.0
20221229T2000,8.781654,17.935081,231.5198,83.0,0.0,0.0
20221229T2100,8.411654,18.0,233.1301,88.0,0.0,0.0
20221229T2200,7.991655,17.477621,237.61932,75.0,0.0,0.0
20221229T2300,7.4016547,15.496736,239.26453,19.5,0.0,0.0
20221230T0000,6.951655,13.207634,252.55283,40.0,0.0,0.0
20221230T0100,6.4816546,12.7279215,241.26021,13.0,0.0,0.0
20221230T0200,5.9816546,11.720751,222.51045,7.0,0.0,0.0
20221230T0300,5.2916546,12.031756,218.92755,6.0,0.0,0.0
20221230T0400,5.5016546,12.72283,205.11484,3.0,0.0,0.0
20221230T0500,6.0016546,12.979984,183.17982,0.0,0.0,0.0
20221230T0600,6.3716545,14.618837,189.92624,3.0,0.0,0.0
20221230T0700,6.4216547,14.081478,184.39871,21.6,0.0,0.0
20221230T0800,6.261655,14.764389,181.39719,29.7,0.0,0.0
20221230T0900,6.4116545,16.263872,174.9204,30.000002,0.0,0.0
20221230T1000,6.3816547,18.64369,169.99202,38.0,0.0,4.0
20221230T1100,7.091655,20.265795,167.69199,94.0,0.0,46.0
20221230T1200,7.3816547,20.211363,175.91438,97.0,3.0,94.0
20221230T1300,8.151655,23.762726,179.13194,100.0,5.0,116.0
20221230T1400,8.951654,27.551172,186.75357,100.0,1.0,109.0
20221230T1500,8.911654,29.024128,187.12502,97.0,0.0,52.0
20221230T1600,9.251655,31.655441,197.19855,99.0,3.0,51.0
20221230T1700,10.041655,33.994755,204.39374,99.0,0.0,10.0
20221230T1800,10.881655,33.847656,209.29137,100.0,0.0,1.0
20221230T1900,11.541655,33.651817,214.5401,99.0,0.0,0.0
20221230T2000,12.291655,33.56312,215.3948,99.0,0.0,0.0
20221230T2100,12.661654,31.470673,215.69006,99.0,0.0,0.0
20221230T2200,12.581655,30.817343,217.40535,100.0,0.0,0.0
20221230T2300,12.821654,30.173496,215.77608,87.0,0.0,0.0
20221231T0000,12.911654,27.579382,215.97238,100.0,0.0,0.0
20221231T0100,13.311655,28.876396,215.86983,100.0,0.0,0.0
20221231T0200,13.781654,31.667723,220.38934,100.0,0.0,0.0
20221231T0300,13.961655,33.864883,223.70784,92.0,0.0,0.0
20221231T0400,14.241654,31.712708,219.47246,98.0,0.0,0.0
20221231T0500,14.571654,33.192314,216.62132,99.0,0.0,0.0
20221231T0600,14.761655,33.790176,218.9458,75.0,0.0,0.0
20221231T0700,15.011655,32.048088,218.15723,92.0,0.0,0.0
20221231T0800,15.001655,31.542658,218.04704,88.0,0.0,0.0
20221231T0900,14.961655,30.817343,217.40535,83.0,0.0,0.0
20221231T1000,14.861654,29.30409,217.01068,35.0,0.0,3.0
20221231T1100,14.961655,26.064596,212.59259,28.800001,8.0,38.0
20221231T1200,14.881655,24.48,208.0725,28.800001,36.0,85.0
20221231T1300,15.311655,23.507753,207.34988,27.6,128.0,75.0
20221231T1400,15.551655,23.598541,201.47679,29.400002,145.0,84.0
20221231T1500,15.861654,25.284714,208.0245,29.7,147.0,80.0
20221231T1600,15.881655,23.966375,212.73523,30.000002,109.0,67.0
20221231T1700,15.471655,23.0653,214.18613,29.1,38.0,51.0
20221231T1800,15.061655,23.277834,211.7236,29.400002,3.0,11.0
20221231T1900,14.671655,24.20314,210.37914,27.900002,0.0,0.0
20221231T2000,14.511655,25.277025,206.20012,28.800001,0.0,0.0
20221231T2100,14.511655,26.242987,206.91655,26.7,0.0,0.0
20221231T2200,14.221655,26.727423,207.25533,20.1,0.0,0.0
20221231T2300,13.831655,26.405453,205.86636,5.7000003,0.0,0.0
20230101T0000,13.381655,24.535526,202.42586,9.0,0.0,0.0
20230101T0100,12.851655,25.071098,201.0375,1.0,0.0,0.0
20230101T0200,12.661654,26.208395,200.9245,0.0,0.0,0.0
20230101T0300,12.411654,25.772078,204.77515,0.0,0.0,0.0
20230101T0400,12.301655,24.149532,206.56505,0.3,0.0,0.0
20230101T0500,12.281654,23.507753,207.34988,3.3000002,0.0,0.0
20230101T0600,12.101655,23.34455,206.56505,7.2000003,0.0,0.0
20230101T0700,11.971655,23.188583,207.75854,14.0,0.0,0.0
20230101T0800,11.951654,23.277834,211.7236,35.0,0.0,0.0
20230101T0900,11.751655,22.9724,212.19574,42.0,0.0,0.0
20230101T1000,11.681655,22.065973,213.69006,92.0,1.0,3.0
20230101T1100,12.381655,21.26744,213.95906,96.0,11.0,22.0
20230101T1200,13.581655,17.22742,206.0296,78.0,19.0,40.0
20230101T1300,13.841655,16.78156,202.71442,61.0,5.0,79.0
20230101T1400,14.001655,16.394829,199.23067,33.0,17.0,88.0
20230101T1500,14.1216545,18.214718,198.43495,53.0,35.0,92.0
20230101T1600,14.281654,15.137133,205.34618,75.0,62.0,85.0
20230101T1700,13.911654,10.538843,187.85332,73.0,24.0,51.0
20230101T1800,13.751655,12.074766,169.69516,50.0,1.0,8.0
20230101T1900,13.721655,15.856356,182.60257,71.0,0.0,0.0
20230101T2000,14.361654,20.478907,190.12466,97.0,0.0,0.0
20230101T2100,14.341655,25.068514,192.43956,55.0,0.0,0.0
20230101T2200,13.901654,26.758923,197.21608,12.0,0.0,0.0
20230101T2300,13.981655,25.671307,194.62088,10.200001,0.0,0.0
20230102T0000,13.741654,22.89611,196.44038,30.0,0.0,0.0
20230102T0100,13.691655,22.89611,196.44038,57.0,0.0,0.0
20230102T0200,13.771655,24.717085,192.61932,66.0,0.0,0.0
20230102T0300,13.951654,23.863409,191.30994,66.0,0.0,0.0
20230102T0400,13.831655,22.79684,195.57254,28.800001,0.0,0.0
20230102T0500,13.491654,21.924562,209.5115,77.0,0.0,0.0
20230102T0600,13.091655,21.889065,216.3045,83.0,0.0,0.0
20230102T0700,13.201654,21.868332,212.90524,79.0,0.0,0.0
20230102T0800,13.471655,23.166218,212.94922,85.0,0.0,0.0
20230102T0900,13.641655,23.966375,212.73523,98.0,0.0,0.0
20230102T1000,13.581655,21.42227,204.84239,99.0,0.0,2.0
20230102T1100,13.161654,20.608229,207.01266,100.0,0.0,16.0
20230102T1200,11.511655,16.363178,219.64418,100.0,0.0,23.0
20230102T1300,11.681655,15.30741,221.18593,100.0,0.0,32.0
20230102T1400,11.381655,15.281989,223.09085,99.0,0.0,25.0
20230102T1500,10.931655,17.713316,232.43141,98.0,0.0,20.0
20230102T1600,10.301655,21.518847,252.47443,96.0,0.0,23.0
20230102T1700,9.8716545,18.430452,257.5926,47.0,0.0,13.0
20230102T1800,9.441655,17.193533,250.42688,21.0,1.0,4.0
20230102T1900,8.461655,16.75064,241.78264,41.0,0.0,0.0
20230102T2000,8.011655,16.434305,241.18921,76.0,0.0,0.0
20230102T2100,7.8816547,15.941944,244.59229,81.0,0.0,0.0
20230102T2200,7.6716547,13.905509,248.7495,39.0,0.0,0.0
20230102T2300,7.7316546,11.113451,245.09525,35.0,0.0,0.0
20230103T0000,6.591655,7.8954163,223.15239,42.0,0.0,0.0
20230103T0100,6.5416546,9.220499,218.65982,32.0,0.0,0.0
20230103T0200,6.261655,9.0,216.8699,29.400002,0.0,0.0
20230103T0300,5.7516546,8.287822,214.38034,29.400002,0.0,0.0
20230103T0400,5.431655,7.5685663,205.34618,27.900002,0.0,0.0
20230103T0500,4.9616547,7.8625183,195.9454,26.7,0.0,0.0
20230103T0600,4.8516545,7.968939,198.43495,17.7,0.0,0.0
20230103T0700,4.721655,8.089993,200.85446,12.0,0.0,0.0
20230103T0800,4.6216545,8.209263,195.25513,35.0,0.0,0.0
20230103T0900,4.551655,8.905908,194.03624,53.0,0.0,0.0
20230103T1000,4.6216545,9.6932955,195.0685,40.0,1.0,3.0
20230103T1100,5.6616545,11.165805,200.77226,52.0,24.0,28.0
20230103T1200,6.6916547,11.440979,204.14554,62.0,60.0,60.0
20230103T1300,7.951655,13.830749,218.65982,99.0,106.0,80.0
20230103T1400,8.581655,15.03835,227.91084,92.0,73.0,98.0
20230103T1500,9.011655,15.696165,233.39293,80.0,35.0,101.0
20230103T1600,8.881655,14.4,233.1301,38.0,52.0,76.0
20230103T1700,8.591655,11.457958,226.27303,30.0,30.0,42.0
20230103T1800,7.181655,10.086427,214.8245,61.0,5.0,9.0
20230103T1900,6.051655,9.511088,209.47589,67.0,0.0,0.0
20230103T2000,5.741655,9.983106,205.641,49.0,0.0,0.0
20230103T2100,5.741655,12.313893,195.25513,36.0,0.0,0.0
20230103T2200,6.031655,14.689589,197.10272,85.0,0.0,0.0
20230103T2300,6.1016545,14.986553,204.10223,35.0,0.0,0.0
20230104T0000,5.971655,16.610792,209.8989,65.0,0.0,0.0
20230104T0100,6.091655,19.164717,208.00919,83.0,0.0,0.0
20230104T0200,6.1116548,19.813087,204.70242,35.0,0.0,0.0
20230104T0300,6.3916545,20.771093,205.67682,46.0,0.0,0.0
20230104T0400,6.821655,21.749481,204.44395,100.0,0.0,0.0
20230104T0500,7.3616548,23.828083,206.95218,100.0,0.0,0.0
20230104T0600,7.7316546,24.162947,213.45331,100.0,0.0,0.0
20230104T0700,7.7716546,24.408424,217.20792,100.0,0.0,0.0
20230104T0800,7.5016546,25.488914,216.38435,99.0,0.0,0.0
20230104T0900,7.8316545,26.208397,217.18471,99.0,0.0,0.0
20230104T1000,7.9616547,27.438046,218.07278,100.0,0.0,1.0
20230104T1100,8.291655,28.394392,219.34052,94.0,0.0,12.0
20230104T1200,8.6216545,26.596178,219.50768,100.0,1.0,39.0
20230104T1300,9.091655,28.348713,220.36453,100.0,1.0,46.0
20230104T1400,9.691655,29.598919,221.05481,100.0,6.0,82.0
20230104T1500,9.791655,29.793125,223.5312,100.0,9.0,51.0
20230104T1600,9.8716545,29.275326,224.50179,100.0,0.0,31.0
20230104T1700,9.921655,28.766228,224.49298,100.0,0.0,10.0
20230104T1800,10.091655,28.006056,223.95837,100.0,0.0,2.0
20230104T1900,10.221655,28.79325,227.53355,100.0,0.0,0.0
20230104T2000,10.401654,29.237675,232.00127,100.0,0.0,0.0
20230104T2100,10.601655,28.757215,235.71313,100.0,0.0,0.0
20230104T2200,10.881655,28.876396,234.13017,99.0,0.0,0.0
20230104T2300,11.071654,30.192822,230.80673,99.0,0.0,0.0
20230105T0000,11.001655,25.96995,226.1233,100.0,0.0,0.0
20230105T0100,11.001655,26.552288,229.39871,100.0,0.0,0.0
20230105T0200,11.181655,26.785547,233.74615,100.0,0.0,0.0
20230105T0300,11.241654,25.772078,241.64505,100.0,0.0,0.0
20230105T0400,11.391655,24.627787,254.74487,100.0,0.0,0.0
20230105T0500,11.331655,23.535301,263.8534,100.0,0.0,0.0
20230105T0600,11.231655,22.691425,271.8183,99.0,0.0,0.0
20230105T0700,11.011655,21.96,270.0,100.0,0.0,0.0
20230105T0800,10.511655,21.626984,267.1376,88.0,0.0,0.0
20230105T0900,9.861654,20.907913,267.03906,83.0,0.0,0.0
20230105T1000,9.481655,19.164719,264.6107,76.0,0.0,3.0
20230105T1100,9.8716545,18.709612,258.90628,92.0,11.0,25.0
20230105T1200,10.751655,17.208603,254.21925,97.0,32.0,52.0
20230105T1300,11.381655,17.076298,251.56506,96.0,45.0,70.0
20230105T1400,11.651654,15.7908325,245.77226,99.0,42.0,63.0
20230105T1500,11.851655,15.937878,251.56506,97.0,16.0,76.0
20230105T1600,12.151654,13.779114,250.14479,88.0,33.0,75.0
20230105T1700,11.891655,10.636766,246.0375,98.0,7.0,36.0
20230105T1800,11.481655,8.78872,235.00798,100.0,0.0,6.0
